Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699153266,10,1,1,1,0,0.213027,0,0,1,6,60,0,14,26,39,25,60,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699153567,10,1,1,1,0,0.210483,0,0,1,7,60,0,14,25,39,25,60,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699153868,10,1,1,1,0,0.214044,0,0,1,7,59,0,14,25,40,25,60,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699154169,10,1,1,1,0,0.215568,0,0,1,7,60,0,14,26,39,25,60,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699154470,10,1,1,1,0,0.214044,0,0,1,7,60,0,14,25,39,25,60,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699154771,10,1,1,1,0,0.217605,0,0,1,7,61,0,15,26,39,25,60,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699155072,10,1,1,1,0,0.221166,0,0,1,7,60,0,15,25,39,25,61,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699155373,10,1,1,1,0,0.224728,0,0,1,7,62,0,15,27,40,26,62,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699155674,10,1,1,1,0,0.226769,0,0,1,7,63,0,15,26,40,26,63,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699155975,10,1,1,1,0,0.228813,0,0,1,7,63,0,15,26,40,26,62,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699156276,10,1,1,1,0,0.235395,0,0,1,7,63,0,15,27,41,26,63,0
Timestamp,Site,Amber,White,On,Override,Intensity,AS00,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11
1699156577,10,1,1,1,0,0.231853,0,0,1,7,63,0,15,26,40,26,63,0
